Sigma FV	3.5279870379999996	0.8876043616666667
LCC_4	3.0843015809999996	0.1814120143333333
LCC_4	3.0592424339999997	0.16784067433333333
LCC_4	3.1052671369999993	0.17410280633333336
isolate_12	0.0	0.14618876433333333
isolate_12	0.0	0.0750540973333333
isolate_12	0.12044936399999973	0.1522218893333333
LCC_4|isolate_12	3.1205274489999995	0.2993276933333333
LCC_4|isolate_12	3.1217536229999996	0.29785782566666663
LCC_4|isolate_12	3.1839120929999996	0.33754618066666664
isolate_12|isolate_25	2.7159647069999995	0.5905284536666666
isolate_12|isolate_25	2.6760031669999997	0.6303190856666667
isolate_12|isolate_25	2.7991120649999996	0.6400936616666666
LCC_4|isolate_12|isolate_25	3.110129742	0.6455216406666666
LCC_4|isolate_12|isolate_25	3.0239959339999993	0.6716103946666667
LCC_4|isolate_12|isolate_25	3.1185490529999997	0.6811927366666666
isolate_12|isolate_25|isolate_40	2.7348782899999997	0.6560587746666666
isolate_12|isolate_25|isolate_40	2.7170492399999997	0.6677651826666666
isolate_12|isolate_25|isolate_40	2.7627166039999995	0.6628812796666667
LCC_4|isolate_12|isolate_25|isolate_40	3.0887993909999993	0.7032978196666666
LCC_4|isolate_12|isolate_25|isolate_40	3.0856236989999997	0.7223950046666667
LCC_4|isolate_12|isolate_25|isolate_40	3.1201985569999997	0.7278807056666665
isolate_12|isolate_25|isolate_40|isolate_56	2.8909888689999996	0.6680634196666666
isolate_12|isolate_25|isolate_40|isolate_56	2.8730239979999994	0.6954887886666666
isolate_12|isolate_25|isolate_40|isolate_56	2.994609367	0.6905438236666667
LCC_4|isolate_12|isolate_25|isolate_40|isolate_56	3.1285000969999994	0.7164987506666667
LCC_4|isolate_12|isolate_25|isolate_40|isolate_56	3.180880865	0.7351772156666667
LCC_4|isolate_12|isolate_25|isolate_40|isolate_56	3.2138193899999994	0.7122878316666666
isolate_12|isolate_25|isolate_40|isolate_56|isolate_69	3.0190743629999997	0.7904831856666666
isolate_12|isolate_25|isolate_40|isolate_56|isolate_69	3.0603106949999996	0.8053129066666667
isolate_12|isolate_25|isolate_40|isolate_56|isolate_69	3.0730279459999994	0.8069927876666666
LCC_4|isolate_12|isolate_25|isolate_40|isolate_56|isolate_69	3.2874028139999996	0.8175282226666667
LCC_4|isolate_12|isolate_25|isolate_40|isolate_56|isolate_69	3.3078049309999997	0.8376784916666666
LCC_4|isolate_12|isolate_25|isolate_40|isolate_56|isolate_69	3.3198260599999996	0.8311543826666667
isolate_12|isolate_25|isolate_40|isolate_56|isolate_69|isolate_94	3.3023994219999997	0.8046521806666667
isolate_12|isolate_25|isolate_40|isolate_56|isolate_69|isolate_94	3.3145503749999996	0.8241052996666667
